symbol,tf,mode,exit_mode,direction,entry_time,exit_time,entry,exit,sl,tp,outcome,bars_held,score,signal
BTC,5m,bounce,native,1,2026-06-30 03:30:00+00:00,2026-06-30 03:45:00+00:00,59657.078125,59622.06955898232,59622.06955898232,59823.796341556554,loss,3,6.562684945767123,bounce
BTC,5m,bounce,native,1,2026-06-30 08:25:00+00:00,2026-06-30 08:30:00+00:00,59299.41015625,59224.44198674414,59224.44198674414,59444.75782001701,loss,1,8.581630268837683,bounce
BTC,5m,bounce,native,-1,2026-06-30 11:05:00+00:00,2026-06-30 11:20:00+00:00,59302.55859375,59178.512350835685,59346.35312374251,59178.512350835685,win,3,6.690101986859767,bounce
BTC,5m,bounce,native,1,2026-06-30 11:25:00+00:00,2026-06-30 11:30:00+00:00,59120.140625,59069.426903884356,59069.426903884356,59245.68512769156,loss,1,7.166666666666668,bounce
BTC,5m,bounce,native,1,2026-06-30 12:00:00+00:00,2026-06-30 12:20:00+00:00,58950.578125,58840.419819912524,58840.419819912524,59100.8555850893,loss,4,7.427639636041161,bounce
BTC,5m,bounce,native,1,2026-06-30 12:45:00+00:00,2026-06-30 12:55:00+00:00,58570.3984375,58482.550037143505,58482.550037143505,58745.75754641184,loss,2,7.566402486284214,bounce
BTC,5m,bounce,native,1,2026-06-30 15:05:00+00:00,2026-06-30 15:45:00+00:00,58221.578125,58611.84710669652,57921.18227886054,58611.84710669652,win,8,8.427663255888271,bounce
BTC,5m,bounce,native,1,2026-06-30 22:30:00+00:00,2026-07-01 00:00:00+00:00,58433.76171875,58600.39806550582,58383.2645001121,58600.39806550582,win,18,7.399046721448277,bounce
BTC,5m,bounce,native,1,2026-07-01 01:05:00+00:00,2026-07-01 01:10:00+00:00,58200.26953125,58099.77255551087,58099.77255551087,58382.656656326115,loss,1,6.738669398278347,bounce
BTC,5m,bounce,native,-1,2026-07-01 03:50:00+00:00,2026-07-01 04:40:00+00:00,59185.2890625,59220.96255655729,59220.96255655729,58927.95774338443,loss,10,7.303366324934459,bounce
BTC,5m,bounce,native,1,2026-07-01 06:15:00+00:00,2026-07-01 06:20:00+00:00,58778.0,58713.130348613864,58713.130348613864,58960.91470318933,loss,1,7.122826375323108,bounce
BTC,5m,bounce,native,1,2026-07-01 08:30:00+00:00,2026-07-01 08:50:00+00:00,58501.80078125,58686.28062454141,58412.333002539715,58686.28062454141,win,4,7.166666666666668,bounce
BTC,5m,bounce,native,1,2026-07-01 12:05:00+00:00,2026-07-01 12:10:00+00:00,58474.0,58389.25527419412,58389.25527419412,58631.49332889838,loss,1,9.166666666666668,bounce
BTC,5m,bounce,native,-1,2026-07-01 13:40:00+00:00,2026-07-01 13:45:00+00:00,58950.96875,59022.97750684555,59022.97750684555,58708.38924805807,loss,1,7.9010594181852785,bounce
BTC,5m,bounce,native,-1,2026-07-01 13:50:00+00:00,2026-07-01 13:55:00+00:00,59352.171875,59395.159129555774,59395.159129555774,59072.74971434116,loss,1,8.71321157017517,bounce
BTC,5m,bounce,native,-1,2026-07-01 21:15:00+00:00,2026-07-01 21:30:00+00:00,60441.41015625,60522.330802859964,60522.330802859964,60232.63501290959,loss,3,6.577651996788592,bounce
BTC,5m,bounce,native,-1,2026-07-02 09:50:00+00:00,2026-07-02 09:55:00+00:00,61216.62890625,61291.18346686799,61291.18346686799,60970.03001390239,loss,1,9.006869966165027,bounce
BTC,5m,bounce,native,-1,2026-07-02 10:30:00+00:00,2026-07-02 11:10:00+00:00,61202.80078125,61291.499760993676,61291.499760993676,60949.87600638851,loss,8,8.333333333333334,bounce
BTC,5m,bounce,native,-1,2026-07-02 11:55:00+00:00,2026-07-02 12:30:00+00:00,61287.37890625,61370.512474390016,61370.512474390016,61078.55508492338,loss,7,7.999546946080538,bounce
BTC,5m,bounce,native,-1,2026-07-02 13:05:00+00:00,2026-07-02 13:10:00+00:00,61558.359375,61628.79193695997,61628.79193695997,61316.76955298233,loss,1,9.062494802406373,bounce
BTC,5m,bounce,native,-1,2026-07-02 13:25:00+00:00,2026-07-02 13:30:00+00:00,61613.98828125,61900.25382668553,61900.25382668553,61354.10283066498,loss,1,8.993470039789504,bounce
BTC,5m,bounce,native,1,2026-07-02 23:00:00+00:00,2026-07-02 23:25:00+00:00,61296.12890625,61412.55344251946,61245.19618017168,61412.55344251946,win,5,7.719475039110362,bounce
BTC,5m,bounce,native,1,2026-07-03 00:20:00+00:00,2026-07-03 00:25:00+00:00,61283.19921875,61244.13789693451,61244.13789693451,61420.789419762885,loss,1,6.88631654623511,bounce
BTC,5m,bounce,native,-1,2026-07-03 01:10:00+00:00,2026-07-03 01:35:00+00:00,61559.01953125,61602.71991769782,61602.71991769782,61388.44205761839,loss,5,8.6873071870564,bounce
BTC,5m,bounce,native,-1,2026-07-03 05:05:00+00:00,2026-07-03 05:15:00+00:00,61465.6796875,61520.578549442915,61520.578549442915,61310.79574214842,loss,2,8.107910340205857,bounce
BTC,5m,bounce,native,-1,2026-07-03 07:35:00+00:00,2026-07-03 08:40:00+00:00,61691.2890625,61796.55907242225,61796.55907242225,61549.959204209175,loss,13,7.166666666666668,bounce
BTC,5m,bounce,native,1,2026-07-03 08:50:00+00:00,2026-07-03 08:55:00+00:00,61520.51953125,61511.64275484824,61511.64275484824,61668.55853855806,loss,1,7.515765072579441,bounce
BTC,5m,bounce,native,-1,2026-07-03 12:10:00+00:00,2026-07-03 12:15:00+00:00,62062.0390625,61889.87288349359,62181.60252435201,61889.87288349359,win,1,6.669754166372108,bounce
BTC,5m,bounce,native,1,2026-07-03 23:05:00+00:00,2026-07-03 23:35:00+00:00,62481.05078125,62631.502341472486,62430.68541530098,62631.502341472486,win,6,8.32229326369903,bounce
BTC,5m,bounce,native,-1,2026-07-04 00:05:00+00:00,2026-07-04 00:20:00+00:00,62859.109375,62699.35234451967,62903.20269557393,62699.35234451967,win,3,8.584328437998805,bounce
BTC,5m,bounce,native,1,2026-07-04 01:00:00+00:00,2026-07-04 01:10:00+00:00,62508.94921875,62430.13887552215,62430.13887552215,62670.331574548974,loss,2,7.769267376089141,bounce
BTC,5m,bounce,native,-1,2026-07-04 12:55:00+00:00,2026-07-04 13:15:00+00:00,62604.671875,62624.95785982059,62624.95785982059,62522.71732239197,loss,4,6.556125870756508,bounce
BTC,5m,bounce,native,-1,2026-07-04 13:20:00+00:00,2026-07-04 13:35:00+00:00,62616.1484375,62525.30029331043,62701.63596127063,62525.30029331043,win,3,6.749157828319734,bounce
BTC,5m,bounce,native,-1,2026-07-04 15:10:00+00:00,2026-07-04 15:35:00+00:00,62772.58984375,62901.59108256397,62901.59108256397,62645.06507346874,loss,5,7.961933805297071,bounce
BTC,5m,bounce,native,-1,2026-07-04 16:30:00+00:00,2026-07-04 16:50:00+00:00,62851.71875,62902.20774217646,62902.20774217646,62711.860787468926,loss,4,7.128600471963738,bounce
BTC,5m,bounce,native,-1,2026-07-04 19:30:00+00:00,2026-07-04 19:35:00+00:00,63361.76953125,63384.08756149495,63384.08756149495,63201.013212243764,loss,1,8.430191989539242,bounce
BTC,5m,bounce,native,-1,2026-07-04 20:00:00+00:00,2026-07-04 20:15:00+00:00,63340.1796875,63179.740921736746,63384.0716838328,63179.740921736746,win,3,7.596858656205908,bounce
BTC,5m,bounce,native,-1,2026-07-04 21:20:00+00:00,2026-07-04 21:45:00+00:00,63383.078125,63235.809095140554,63425.59659664439,63235.809095140554,win,5,7.937626404128373,bounce
BTC,5m,bounce,native,1,2026-07-04 22:45:00+00:00,2026-07-04 23:00:00+00:00,63145.69140625,63078.61662143684,63078.61662143684,63266.202027864456,loss,3,7.166666666666668,bounce
BTC,5m,bounce,native,1,2026-07-05 00:55:00+00:00,2026-07-05 01:15:00+00:00,62930.55078125,62858.70245035813,62858.70245035813,63062.371741915835,loss,4,8.704954664604013,bounce
BTC,5m,bounce,native,-1,2026-07-05 07:40:00+00:00,2026-07-05 07:50:00+00:00,62863.48046875,62913.417123110485,62913.417123110485,62761.16512851619,loss,2,8.266320136635892,bounce
BTC,5m,bounce,native,1,2026-07-05 09:40:00+00:00,2026-07-05 09:45:00+00:00,62473.30078125,62464.90152156082,62464.90152156082,62601.07177802751,loss,1,8.341608069878482,bounce
BTC,5m,bounce,native,1,2026-07-05 10:00:00+00:00,2026-07-05 11:00:00+00:00,62597.9296875,62731.08593247526,62464.63225915094,62731.08593247526,win,12,7.508274736545149,bounce
BTC,5m,bounce,native,-1,2026-07-05 13:05:00+00:00,2026-07-05 13:25:00+00:00,62718.0390625,62610.65608589182,62758.08880029325,62610.65608589182,win,4,8.80052345279914,bounce
BTC,5m,bounce,native,-1,2026-07-05 13:45:00+00:00,2026-07-05 14:00:00+00:00,62752.58984375,62757.99463186072,62757.99463186072,62647.09023579245,loss,3,8.333333333333334,bounce
BTC,5m,bounce,native,-1,2026-07-05 14:40:00+00:00,2026-07-05 14:55:00+00:00,62689.26953125,62758.15180209393,62758.15180209393,62580.626518628145,loss,3,7.5,bounce
BTC,5m,bounce,native,1,2026-07-05 17:50:00+00:00,2026-07-05 18:35:00+00:00,62559.19921875,62674.04640351372,62522.45252391635,62674.04640351372,win,9,8.50408376341349,bounce
BTC,5m,bounce,native,1,2026-07-05 21:05:00+00:00,2026-07-05 21:10:00+00:00,62584.76171875,62673.64860874953,62523.75053865456,62673.64860874953,win,1,8.044839062131603,bounce
BTC,5m,bounce,native,-1,2026-07-05 21:15:00+00:00,2026-07-05 21:20:00+00:00,62832.0,62841.671677078695,62841.671677078695,62724.033058337925,loss,1,6.884869256156385,bounce
BTC,5m,bounce,native,-1,2026-07-05 21:55:00+00:00,2026-07-05 22:00:00+00:00,63034.921875,63062.089385028514,63062.089385028514,62890.228151326286,loss,1,9.166666666666668,bounce
BTC,5m,bounce,native,1,2026-07-06 02:50:00+00:00,2026-07-06 03:20:00+00:00,63383.3203125,63252.26958234969,63252.26958234969,63605.18734917063,loss,6,6.764823482699063,bounce
BTC,5m,bounce,native,1,2026-07-06 05:15:00+00:00,2026-07-06 05:25:00+00:00,63121.25,63043.254937219805,63043.254937219805,63298.515956775496,loss,2,7.03349191424119,bounce
BTC,5m,bounce,native,1,2026-07-06 06:30:00+00:00,2026-07-06 07:00:00+00:00,62913.5703125,62868.60913503504,62868.60913503504,63070.26811229977,loss,6,8.327429345722031,bounce
BTC,5m,bounce,native,1,2026-07-06 11:55:00+00:00,2026-07-06 12:00:00+00:00,62421.8515625,62384.69849862791,62384.69849862791,62592.56471145838,loss,1,7.928504154703855,bounce
BTC,5m,bounce,native,1,2026-07-06 12:40:00+00:00,2026-07-06 12:45:00+00:00,61742.58984375,61716.208980668365,61716.208980668365,62008.588317988964,loss,1,7.7048991284081,bounce
BTC,5m,bounce,native,1,2026-07-06 13:20:00+00:00,2026-07-06 13:25:00+00:00,61514.23828125,61411.55154510953,61411.55154510953,61798.00191374057,loss,1,7.166666666666668,bounce
BTC,5m,bounce,native,1,2026-07-06 20:10:00+00:00,2026-07-06 20:30:00+00:00,63550.01171875,63750.47321739402,63470.816667197985,63750.47321739402,win,4,6.895911569327202,bounce
BTC,5m,bounce,native,-1,2026-07-07 10:00:00+00:00,2026-07-07 10:30:00+00:00,63369.55859375,63214.30032868895,63416.56815748669,63214.30032868895,win,6,7.071995444619105,bounce
BTC,5m,bounce,native,1,2026-07-07 13:35:00+00:00,2026-07-07 13:45:00+00:00,62973.44140625,63191.056430806995,62927.17432243374,63191.056430806995,win,2,8.627609757422498,bounce
BTC,5m,bounce,native,1,2026-07-07 13:50:00+00:00,2026-07-07 14:00:00+00:00,63053.05859375,62924.96712429441,62924.96712429441,63314.817581093615,loss,2,7.945003504363971,bounce
BTC,5m,bounce,native,1,2026-07-07 14:35:00+00:00,2026-07-07 14:45:00+00:00,62842.58984375,63178.1186680593,62705.18324478104,63178.1186680593,win,2,8.259250301756031,bounce
BTC,5m,bounce,native,1,2026-07-07 21:25:00+00:00,2026-07-07 22:00:00+00:00,63478.62890625,63293.51974584479,63293.51974584479,63697.2346909949,loss,7,9.166666666666668,bounce
BTC,5m,bounce,native,1,2026-07-08 02:15:00+00:00,2026-07-08 02:30:00+00:00,62818.19140625,62710.03163318203,62710.03163318203,63056.75246253947,loss,3,8.333333333333334,bounce
BTC,5m,bounce,native,1,2026-07-08 05:50:00+00:00,2026-07-08 06:35:00+00:00,62582.171875,62449.84211555889,62449.84211555889,62759.955055436534,loss,9,8.330674094697683,bounce
BTC,5m,bounce,native,1,2026-07-08 07:00:00+00:00,2026-07-08 07:25:00+00:00,62528.51171875,62705.69910658086,62449.87190518917,62705.69910658086,win,5,6.664007428031016,bounce
BTC,5m,bounce,native,1,2026-07-08 13:25:00+00:00,2026-07-08 13:30:00+00:00,61763.30078125,61952.4386327767,61644.1780734977,61952.4386327767,win,1,8.758605304237275,bounce
BTC,5m,bounce,native,1,2026-07-08 13:45:00+00:00,2026-07-08 13:50:00+00:00,61677.078125,61642.33516585322,61642.33516585322,61903.074129416396,loss,1,8.296296654549392,bounce
BTC,5m,bounce,native,-1,2026-07-08 16:55:00+00:00,2026-07-08 17:20:00+00:00,62045.7890625,62161.75771068941,62161.75771068941,61807.379014561346,loss,5,6.861049589427049,bounce
BTC,5m,bounce,native,1,2026-07-08 21:05:00+00:00,2026-07-08 21:10:00+00:00,62024.19921875,61951.48151604944,61951.48151604944,62193.75091866479,loss,1,6.608819544951993,bounce
BTC,5m,bounce,native,-1,2026-07-09 05:10:00+00:00,2026-07-09 05:20:00+00:00,62448.5,62259.95790671461,62622.72610541754,62259.95790671461,win,2,8.401852434221365,bounce
BTC,5m,bounce,native,-1,2026-07-09 06:00:00+00:00,2026-07-09 06:25:00+00:00,62599.21875,62622.83783561523,62622.83783561523,62408.44205276078,loss,5,8.333333333333334,bounce
BTC,5m,bounce,native,-1,2026-07-09 06:55:00+00:00,2026-07-09 07:00:00+00:00,62902.0,62932.14043102229,62932.14043102229,62706.062356745824,loss,1,7.258112713517342,bounce
BTC,5m,bounce,native,-1,2026-07-09 07:15:00+00:00,2026-07-09 07:25:00+00:00,63025.51171875,62808.390696551,63086.59528655603,62808.390696551,win,2,8.146657566774017,bounce
BTC,5m,bounce,native,-1,2026-07-09 07:45:00+00:00,2026-07-09 07:50:00+00:00,63069.6015625,63087.44926054095,63087.44926054095,62835.40106060272,loss,1,7.313324233440683,bounce
BTC,5m,bounce,native,-1,2026-07-09 08:35:00+00:00,2026-07-09 08:50:00+00:00,63028.83984375,62829.835549838775,63085.68945014165,62829.835549838775,win,3,7.313324233440683,bounce
BTC,5m,bounce,native,-1,2026-07-09 13:40:00+00:00,2026-07-09 13:50:00+00:00,62892.3984375,62939.210548105686,62939.210548105686,62633.01284421871,loss,2,7.278116164442934,bounce
BTC,5m,bounce,native,-1,2026-07-09 14:00:00+00:00,2026-07-09 14:15:00+00:00,63013.1015625,62730.38076672571,63089.875275234794,62730.38076672571,win,3,7.313324233440683,bounce
BTC,5m,bounce,native,-1,2026-07-09 15:05:00+00:00,2026-07-09 15:55:00+00:00,63093.55078125,62801.142102551516,63211.07661291556,62801.142102551516,win,10,6.782149323708897,bounce
BTC,5m,bounce,native,-1,2026-07-09 18:00:00+00:00,2026-07-09 18:05:00+00:00,63043.01953125,63236.63240203459,63236.63240203459,62817.57516963463,loss,1,7.166666666666668,bounce
BTC,5m,bounce,native,-1,2026-07-09 21:00:00+00:00,2026-07-09 21:40:00+00:00,63328.359375,63168.68171938783,63354.553260943605,63168.68171938783,win,8,7.073425460016416,bounce
BTC,5m,bounce,native,-1,2026-07-09 22:15:00+00:00,2026-07-09 22:40:00+00:00,63297.33984375,63353.47969405842,63353.47969405842,63159.133525841586,loss,5,6.637878153462879,bounce
BTC,5m,bounce,native,-1,2026-07-10 01:20:00+00:00,2026-07-10 01:35:00+00:00,63272.0,63356.516631153965,63356.516631153965,63073.05494018064,loss,3,7.1040038941733785,bounce
BTC,5m,bounce,native,-1,2026-07-10 01:45:00+00:00,2026-07-10 01:50:00+00:00,63701.109375,63736.77618859214,63736.77618859214,63466.170857333425,loss,1,8.229752046855687,bounce
BTC,5m,bounce,native,-1,2026-07-10 04:00:00+00:00,2026-07-10 04:35:00+00:00,63958.0,64023.21567351003,64023.21567351003,63779.751717309024,loss,7,8.928985267503917,bounce
BTC,5m,bounce,native,-1,2026-07-10 08:15:00+00:00,2026-07-10 09:00:00+00:00,64225.96875,64086.06279155619,64305.57999443189,64086.06279155619,win,9,7.185941264387923,bounce
BTC,5m,bounce,native,-1,2026-07-10 11:45:00+00:00,2026-07-10 12:10:00+00:00,64419.01171875,64471.26501666246,64471.26501666246,64279.47731187732,loss,5,8.788267639946596,bounce
BTC,5m,bounce,native,-1,2026-07-10 13:50:00+00:00,2026-07-10 14:00:00+00:00,64522.98046875,64322.60114197961,64637.05370230704,64322.60114197961,win,2,8.974090070344795,bounce
BTC,5m,bounce,native,1,2026-07-10 16:35:00+00:00,2026-07-10 16:50:00+00:00,63820.37109375,64039.19282124776,63738.9399917697,64039.19282124776,win,3,6.846540524920243,bounce
BTC,5m,bounce,native,1,2026-07-10 17:45:00+00:00,2026-07-10 18:50:00+00:00,63863.80078125,63735.20657753466,63735.20657753466,64060.04002861849,loss,13,6.696594904951938,bounce
BTC,5m,bounce,native,1,2026-07-10 20:20:00+00:00,2026-07-10 20:25:00+00:00,63734.8515625,63664.559742583246,63664.559742583246,63894.59208165413,loss,1,7.512179422567495,bounce
BTC,5m,bounce,native,-1,2026-07-10 21:30:00+00:00,2026-07-10 21:35:00+00:00,63955.98828125,64030.996621708524,64030.996621708524,63821.8239849516,loss,1,8.835269291702021,bounce
BTC,5m,bounce,native,-1,2026-07-10 22:00:00+00:00,2026-07-10 22:25:00+00:00,63937.83984375,64030.751536354604,64030.751536354604,63808.577254530006,loss,5,8.333333333333334,bounce
BTC,5m,bounce,native,-1,2026-07-10 23:25:00+00:00,2026-07-11 00:10:00+00:00,64155.26171875,64041.017022459695,64196.446390435616,64041.017022459695,win,9,8.69177035745373,bounce
BTC,5m,bounce,native,-1,2026-07-11 01:15:00+00:00,2026-07-11 01:20:00+00:00,64144.078125,64195.91909372838,64195.91909372838,64040.37936285452,loss,1,8.110302139011475,bounce
BTC,5m,bounce,native,1,2026-07-11 01:40:00+00:00,2026-07-11 01:55:00+00:00,64016.6796875,63972.56848965404,63972.56848965404,64139.670842136125,loss,3,6.957340590171972,bounce
BTC,5m,bounce,native,-1,2026-07-11 03:10:00+00:00,2026-07-11 03:15:00+00:00,64142.05859375,64036.65499263397,64196.0043356769,64036.65499263397,win,1,7.5,bounce
BTC,5m,bounce,native,-1,2026-07-11 03:40:00+00:00,2026-07-11 06:20:00+00:00,64123.25,64195.871159749106,64195.871159749106,64020.50991743997,loss,32,7.5,bounce
BTC,5m,bounce,native,-1,2026-07-11 08:20:00+00:00,2026-07-11 08:40:00+00:00,64205.37109375,64243.46263483976,64243.46263483976,64135.74686089982,loss,4,7.166666666666668,bounce
BTC,5m,bounce,native,1,2026-07-11 22:20:00+00:00,2026-07-11 22:40:00+00:00,64256.44921875,64174.47360729801,64174.47360729801,64338.92052376048,loss,4,6.6902626083679895,bounce
BTC,5m,bounce,native,1,2026-07-12 00:30:00+00:00,2026-07-12 01:10:00+00:00,63760.05078125,63919.039639286835,63664.59732563911,63919.039639286835,win,8,7.634528141725459,bounce
BTC,5m,bounce,native,-1,2026-07-12 03:30:00+00:00,2026-07-12 03:45:00+00:00,64141.3203125,64153.360605908165,64153.360605908165,64029.93888054297,loss,3,6.640540296404954,bounce
BTC,5m,bounce,native,1,2026-07-12 06:10:00+00:00,2026-07-12 06:25:00+00:00,63701.69140625,63667.6196472332,63667.6196472332,63800.23383240504,loss,3,6.801194808392125,bounce
BTC,5m,bounce,native,-1,2026-07-12 14:50:00+00:00,2026-07-12 15:35:00+00:00,64173.2109375,64080.249904899036,64216.31086958748,64080.249904899036,win,9,6.626560751349222,bounce
BTC,5m,bounce,native,-1,2026-07-12 19:50:00+00:00,2026-07-12 21:15:00+00:00,64199.16015625,64123.99938562215,64229.46312728732,64123.99938562215,win,17,9.166666666666668,bounce
BTC,5m,bounce,native,1,2026-07-12 21:40:00+00:00,2026-07-12 21:45:00+00:00,64018.44140625,63962.576687061344,63962.576687061344,64094.256596464846,loss,1,6.946460297893859,bounce
BTC,5m,bounce,native,1,2026-07-12 22:20:00+00:00,2026-07-13 00:05:00+00:00,63799.76171875,63935.08074503846,63597.66627532394,63935.08074503846,win,21,7.875680468630577,bounce
BTC,5m,bounce,native,1,2026-07-13 00:40:00+00:00,2026-07-13 00:45:00+00:00,63743.640625,63979.442185867745,63592.64214859498,63979.442185867745,win,1,7.5,bounce
BTC,5m,bounce,native,1,2026-07-13 01:10:00+00:00,2026-07-13 01:30:00+00:00,63809.2109375,63590.72326662565,63590.72326662565,64083.390137754315,loss,4,7.5,bounce
BTC,5m,bounce,native,1,2026-07-13 05:00:00+00:00,2026-07-13 07:25:00+00:00,62697.58984375,62925.767614244,62463.97094329873,62925.767614244,win,29,7.166666666666668,bounce
BTC,5m,bounce,native,1,2026-07-13 12:05:00+00:00,2026-07-13 12:10:00+00:00,62796.98828125,62773.0492217624,62773.0492217624,62926.00934352075,loss,1,8.252869614390839,bounce
BTC,5m,bounce,native,1,2026-07-13 13:10:00+00:00,2026-07-13 13:20:00+00:00,62444.140625,62365.02469184301,62365.02469184301,62584.99858222175,loss,2,6.78516372917308,bounce
BTC,5m,bounce,native,-1,2026-07-13 14:55:00+00:00,2026-07-13 15:00:00+00:00,62713.05859375,62743.73849665039,62743.73849665039,62454.03321016662,loss,1,7.57239402740812,bounce
BTC,5m,bounce,native,1,2026-07-13 17:35:00+00:00,2026-07-13 17:40:00+00:00,62017.44140625,61997.100952667926,61997.100952667926,62210.67652003152,loss,1,7.166666666666668,bounce
BTC,5m,bounce,native,1,2026-07-13 22:55:00+00:00,2026-07-13 23:00:00+00:00,61840.890625,61808.71402271364,61808.71402271364,61995.17661099116,loss,1,7.116557977642277,bounce
BTC,5m,bounce,native,-1,2026-07-13 23:25:00+00:00,2026-07-13 23:50:00+00:00,62090.62109375,62186.65455036006,62186.65455036006,61933.573728542455,loss,5,6.9152240869875525,bounce
BTC,5m,bounce,native,-1,2026-07-14 04:00:00+00:00,2026-07-14 04:30:00+00:00,62547.58984375,62596.964160593074,62596.964160593074,62389.18365252909,loss,6,7.381191423648865,bounce
BTC,5m,bounce,native,-1,2026-07-14 15:00:00+00:00,2026-07-14 15:25:00+00:00,64299.41015625,64388.11994565298,64388.11994565298,64006.6419219194,loss,5,8.221682438500515,bounce
BTC,5m,bounce,native,-1,2026-07-14 16:30:00+00:00,2026-07-14 17:10:00+00:00,64833.828125,64534.64254715779,64931.228569872386,64534.64254715779,win,8,7.780220495624723,bounce
BTC,5m,bounce,native,-1,2026-07-15 00:00:00+00:00,2026-07-15 00:25:00+00:00,64947.5,64795.30778205324,65050.31499643222,64795.30778205324,win,5,8.090641541000018,bounce
BTC,5m,bounce,native,-1,2026-07-15 06:10:00+00:00,2026-07-15 06:30:00+00:00,64994.0,65050.13942065625,65050.13942065625,64845.31929757281,loss,4,7.543866063293013,bounce
BTC,5m,bounce,native,1,2026-07-15 12:05:00+00:00,2026-07-15 12:30:00+00:00,64641.51953125,64752.966272685604,64542.71658132949,64752.966272685604,win,5,7.166666666666668,bounce
BTC,5m,bounce,native,-1,2026-07-15 15:30:00+00:00,2026-07-15 16:05:00+00:00,65404.58984375,65119.71492847151,65560.34417034102,65119.71492847151,win,7,8.500479821809865,bounce
BTC,5m,bounce,native,1,2026-07-15 16:35:00+00:00,2026-07-15 16:40:00+00:00,64788.25,64774.34999020107,64774.34999020107,65060.353478559686,loss,1,7.8708828960636845,bounce
BTC,5m,bounce,native,1,2026-07-15 18:50:00+00:00,2026-07-15 19:15:00+00:00,64870.4609375,64778.03474947669,64778.03474947669,65068.86923054741,loss,5,7.037549562730351,bounce
BTC,5m,bounce,native,1,2026-07-15 19:20:00+00:00,2026-07-15 19:55:00+00:00,64768.41015625,64956.60109836896,64687.475501292174,64956.60109836896,win,7,9.166666666666668,bounce
BTC,5m,bounce,native,1,2026-07-15 21:35:00+00:00,2026-07-15 22:30:00+00:00,64758.73046875,64888.1355294684,64690.4147953622,64888.1355294684,win,11,8.333333333333334,bounce
BTC,5m,bounce,native,1,2026-07-15 23:40:00+00:00,2026-07-15 23:45:00+00:00,64696.671875,64676.45843582156,64676.45843582156,64814.69150472505,loss,1,7.166666666666668,bounce
BTC,5m,bounce,native,1,2026-07-16 00:40:00+00:00,2026-07-16 01:05:00+00:00,64482.03125,64611.85280692633,64410.649449171055,64611.85280692633,win,5,8.99041497912915,bounce
BTC,5m,bounce,native,1,2026-07-16 01:15:00+00:00,2026-07-16 01:25:00+00:00,64380.05078125,64523.91121387377,64350.120705781155,64523.91121387377,win,2,6.519204400194257,bounce
BTC,5m,bounce,native,-1,2026-07-16 05:15:00+00:00,2026-07-16 05:20:00+00:00,64723.109375,64809.69004236553,64809.69004236553,64595.73142388924,loss,1,9.166666666666668,bounce
BTC,5m,bounce,native,-1,2026-07-16 05:30:00+00:00,2026-07-16 06:30:00+00:00,64882.6015625,64744.49210943985,64964.07208654543,64744.49210943985,win,12,7.166666666666668,bounce
BTC,5m,bounce,native,1,2026-07-16 07:20:00+00:00,2026-07-16 07:25:00+00:00,64531.828125,64464.88885407988,64464.88885407988,64666.80868295173,loss,1,9.166666666666668,bounce
BTC,5m,bounce,native,1,2026-07-16 12:20:00+00:00,2026-07-16 12:35:00+00:00,64075.0703125,64022.8974243422,64022.8974243422,64219.82877943787,loss,3,7.50822213975503,bounce
BTC,5m,bounce,native,1,2026-07-16 12:40:00+00:00,2026-07-16 12:45:00+00:00,63842.69140625,63804.076478303585,63804.076478303585,64000.4483911492,loss,1,8.197921795263309,bounce
BTC,5m,bounce,native,1,2026-07-16 22:25:00+00:00,2026-07-16 22:30:00+00:00,63973.37890625,64091.577063058525,63914.10871818785,64091.577063058525,win,1,7.166666666666668,bounce
BTC,5m,bounce,native,1,2026-07-16 23:10:00+00:00,2026-07-16 23:20:00+00:00,63881.26953125,63805.898260163405,63805.898260163405,64002.5908789527,loss,2,8.333333333333334,bounce
BTC,5m,bounce,native,1,2026-07-17 01:45:00+00:00,2026-07-17 01:50:00+00:00,63570.91015625,63529.38697356922,63529.38697356922,63751.726002860196,loss,1,8.714212673800187,bounce
BTC,5m,bounce,native,1,2026-07-17 08:15:00+00:00,2026-07-17 08:35:00+00:00,62676.94140625,62629.485680397156,62629.485680397156,62837.17634452658,loss,4,8.733554785870691,bounce
BTC,5m,bounce,native,1,2026-07-17 13:40:00+00:00,2026-07-17 13:45:00+00:00,62499.7890625,62686.02444661369,62431.29367286367,62686.02444661369,win,1,8.024009363614466,bounce
BTC,5m,bounce,native,-1,2026-07-17 14:05:00+00:00,2026-07-17 14:10:00+00:00,63308.03125,63324.340363875315,63324.340363875315,63061.189808957104,loss,1,7.706431158775682,bounce
BTC,5m,bounce,native,-1,2026-07-17 16:05:00+00:00,2026-07-17 16:10:00+00:00,63420.6015625,63490.423105203074,63490.423105203074,63158.82179438312,loss,1,6.524731894178856,bounce
BTC,5m,bounce,native,-1,2026-07-17 16:50:00+00:00,2026-07-17 17:05:00+00:00,63597.75,63695.156189707384,63695.156189707384,63335.489106815,loss,3,9.166666666666668,bounce
BTC,5m,bounce,native,-1,2026-07-17 17:10:00+00:00,2026-07-17 17:25:00+00:00,63919.6015625,64047.90603407208,64047.90603407208,63639.5136990636,loss,3,7.166666666666668,bounce
BTC,5m,bounce,native,-1,2026-07-17 17:45:00+00:00,2026-07-17 18:45:00+00:00,64113.98828125,64217.4801061831,64217.4801061831,63842.9544891215,loss,12,8.304571957811834,bounce
