symbol,tf,indicator,direction,entry_time,exit_time,entry,exit,sl,tp,outcome,bars_held
XAU,5m,MACD,1,2026-07-09 11:15:00+00:00,2026-07-09 11:20:00+00:00,4114.2001953125,4114.1501953125,4114.1501953125,4114.2501953125,loss,1
XAU,5m,MACD,-1,2026-07-09 12:55:00+00:00,2026-07-09 13:00:00+00:00,4117.7001953125,4117.7501953125,4117.7501953125,4117.6501953125,loss,1
XAU,5m,MACD,1,2026-07-09 13:05:00+00:00,2026-07-09 13:10:00+00:00,4126.10009765625,4126.05009765625,4126.05009765625,4126.15009765625,loss,1
XAU,5m,MACD,-1,2026-07-09 13:55:00+00:00,2026-07-09 14:00:00+00:00,4131.7001953125,4131.7501953125,4131.7501953125,4131.6501953125,loss,1
XAU,5m,MACD,-1,2026-07-09 14:05:00+00:00,2026-07-09 14:10:00+00:00,4136.39990234375,4136.44990234375,4136.44990234375,4136.34990234375,loss,1
XAU,5m,MACD,1,2026-07-09 15:20:00+00:00,2026-07-09 15:25:00+00:00,4139.7001953125,4139.6501953125,4139.6501953125,4139.7501953125,loss,1
XAU,5m,MACD,-1,2026-07-09 15:50:00+00:00,2026-07-09 15:55:00+00:00,4137.2001953125,4137.2501953125,4137.2501953125,4137.1501953125,loss,1
XAU,5m,MACD,1,2026-07-09 16:25:00+00:00,2026-07-09 16:30:00+00:00,4142.89990234375,4142.84990234375,4142.84990234375,4142.94990234375,loss,1
XAU,5m,MACD,-1,2026-07-09 16:55:00+00:00,2026-07-09 17:00:00+00:00,4137.7001953125,4137.7501953125,4137.7501953125,4137.6501953125,loss,1
XAU,5m,MACD,1,2026-07-09 17:40:00+00:00,2026-07-09 17:45:00+00:00,4142.0,4141.95,4141.95,4142.05,loss,1
XAU,5m,MACD,-1,2026-07-09 18:10:00+00:00,2026-07-09 18:15:00+00:00,4138.7001953125,4138.6501953125,4138.7501953125,4138.6501953125,win,1
XAU,5m,MACD,1,2026-07-09 19:55:00+00:00,2026-07-09 20:00:00+00:00,4132.39990234375,4132.34990234375,4132.34990234375,4132.44990234375,loss,1
XAU,5m,MACD,-1,2026-07-09 22:50:00+00:00,2026-07-09 22:55:00+00:00,4132.0,4132.05,4132.05,4131.95,loss,1
XAU,5m,MACD,1,2026-07-09 23:05:00+00:00,2026-07-09 23:10:00+00:00,4133.2001953125,4133.1501953125,4133.1501953125,4133.2501953125,loss,1
XAU,5m,MACD,-1,2026-07-09 23:30:00+00:00,2026-07-09 23:35:00+00:00,4131.0,4131.05,4131.05,4130.95,loss,1
XAU,5m,MACD,1,2026-07-09 23:45:00+00:00,2026-07-09 23:50:00+00:00,4133.2001953125,4133.1501953125,4133.1501953125,4133.2501953125,loss,1
XAU,5m,MACD,-1,2026-07-10 00:15:00+00:00,2026-07-10 00:20:00+00:00,4130.2998046875,4130.3498046875,4130.3498046875,4130.2498046875,loss,1
XAU,5m,MACD,1,2026-07-10 00:45:00+00:00,2026-07-10 00:50:00+00:00,4133.60009765625,4133.55009765625,4133.55009765625,4133.65009765625,loss,1
XAU,5m,MACD,-1,2026-07-10 01:30:00+00:00,2026-07-10 01:35:00+00:00,4129.0,4129.05,4129.05,4128.95,loss,1
XAU,5m,MACD,1,2026-07-10 02:05:00+00:00,2026-07-10 02:10:00+00:00,4134.5,4134.45,4134.45,4134.55,loss,1
XAU,5m,MACD,-1,2026-07-10 03:20:00+00:00,2026-07-10 03:25:00+00:00,4131.7998046875,4131.8498046875,4131.8498046875,4131.7498046875,loss,1
XAU,5m,MACD,1,2026-07-10 05:50:00+00:00,2026-07-10 05:55:00+00:00,4123.60009765625,4123.55009765625,4123.55009765625,4123.65009765625,loss,1
XAU,5m,MACD,-1,2026-07-10 06:40:00+00:00,2026-07-10 06:45:00+00:00,4120.60009765625,4120.65009765625,4120.65009765625,4120.55009765625,loss,1
XAU,5m,MACD,1,2026-07-10 07:20:00+00:00,2026-07-10 07:25:00+00:00,4123.0,4122.95,4122.95,4123.05,loss,1
XAU,5m,MACD,-1,2026-07-10 07:40:00+00:00,2026-07-10 07:45:00+00:00,4115.60009765625,4115.65009765625,4115.65009765625,4115.55009765625,loss,1
XAU,5m,MACD,1,2026-07-10 09:15:00+00:00,2026-07-10 09:20:00+00:00,4110.10009765625,4110.05009765625,4110.05009765625,4110.15009765625,loss,1
XAU,5m,MACD,-1,2026-07-10 10:55:00+00:00,2026-07-10 11:00:00+00:00,4113.5,4113.55,4113.55,4113.45,loss,1
XAU,5m,MACD,1,2026-07-10 12:10:00+00:00,2026-07-10 12:15:00+00:00,4123.60009765625,4123.55009765625,4123.55009765625,4123.65009765625,loss,1
XAU,5m,MACD,-1,2026-07-10 12:35:00+00:00,2026-07-10 12:40:00+00:00,4110.2998046875,4110.3498046875,4110.3498046875,4110.2498046875,loss,1
XAU,5m,MACD,1,2026-07-10 13:10:00+00:00,2026-07-10 13:15:00+00:00,4113.0,4112.95,4112.95,4113.05,loss,1
XAU,5m,MACD,-1,2026-07-10 13:20:00+00:00,2026-07-10 13:25:00+00:00,4105.2998046875,4105.3498046875,4105.3498046875,4105.2498046875,loss,1
XAU,5m,MACD,1,2026-07-10 13:50:00+00:00,2026-07-10 13:55:00+00:00,4111.5,4111.45,4111.45,4111.55,loss,1
XAU,5m,MACD,-1,2026-07-10 14:35:00+00:00,2026-07-10 14:40:00+00:00,4104.5,4104.55,4104.55,4104.45,loss,1
XAU,5m,MACD,1,2026-07-10 14:45:00+00:00,2026-07-10 14:50:00+00:00,4116.60009765625,4116.55009765625,4116.55009765625,4116.65009765625,loss,1
XAU,5m,MACD,-1,2026-07-10 14:55:00+00:00,2026-07-10 15:00:00+00:00,4101.7001953125,4101.7501953125,4101.7501953125,4101.6501953125,loss,1
XAU,5m,MACD,1,2026-07-10 15:20:00+00:00,2026-07-10 15:25:00+00:00,4114.60009765625,4114.55009765625,4114.55009765625,4114.65009765625,loss,1
XAU,5m,MACD,-1,2026-07-10 16:40:00+00:00,2026-07-10 16:45:00+00:00,4118.2998046875,4118.3498046875,4118.3498046875,4118.2498046875,loss,1
XAU,5m,MACD,1,2026-07-10 18:30:00+00:00,2026-07-10 18:35:00+00:00,4112.2001953125,4112.1501953125,4112.1501953125,4112.2501953125,loss,1
XAU,5m,MACD,1,2026-07-10 19:15:00+00:00,2026-07-10 19:20:00+00:00,4111.39990234375,4111.34990234375,4111.34990234375,4111.44990234375,loss,1
XAU,5m,MACD,-1,2026-07-10 20:55:00+00:00,2026-07-12 22:10:00+00:00,4113.7001953125,4113.6501953125,4113.7501953125,4113.6501953125,win,1
XAU,5m,MACD,1,2026-07-12 23:30:00+00:00,2026-07-12 23:35:00+00:00,4080.199951171875,4080.149951171875,4080.149951171875,4080.249951171875,loss,1
XAU,5m,MACD,-1,2026-07-13 00:30:00+00:00,2026-07-13 00:35:00+00:00,4071.0,4071.05,4071.05,4070.95,loss,1
XAU,5m,MACD,1,2026-07-13 01:05:00+00:00,2026-07-13 01:10:00+00:00,4086.5,4086.45,4086.45,4086.55,loss,1
XAU,5m,MACD,-1,2026-07-13 02:00:00+00:00,2026-07-13 02:05:00+00:00,4078.5,4078.55,4078.55,4078.45,loss,1
XAU,5m,MACD,1,2026-07-13 03:55:00+00:00,2026-07-13 04:00:00+00:00,4067.39990234375,4067.34990234375,4067.34990234375,4067.44990234375,loss,1
XAU,5m,MACD,-1,2026-07-13 04:10:00+00:00,2026-07-13 04:15:00+00:00,4061.699951171875,4061.749951171875,4061.749951171875,4061.649951171875,loss,1
XAU,5m,MACD,-1,2026-07-13 05:55:00+00:00,2026-07-13 06:00:00+00:00,4061.800048828125,4061.850048828125,4061.850048828125,4061.750048828125,loss,1
XAU,5m,MACD,1,2026-07-13 06:30:00+00:00,2026-07-13 06:35:00+00:00,4067.39990234375,4067.34990234375,4067.34990234375,4067.44990234375,loss,1
XAU,5m,MACD,-1,2026-07-13 07:00:00+00:00,2026-07-13 07:05:00+00:00,4061.800048828125,4061.850048828125,4061.850048828125,4061.750048828125,loss,1
XAU,5m,MACD,-1,2026-07-13 07:10:00+00:00,2026-07-13 07:15:00+00:00,4063.39990234375,4063.44990234375,4063.44990234375,4063.34990234375,loss,1
XAU,5m,MACD,-1,2026-07-13 09:00:00+00:00,2026-07-13 09:05:00+00:00,4082.800048828125,4082.850048828125,4082.850048828125,4082.750048828125,loss,1
XAU,5m,MACD,1,2026-07-13 11:15:00+00:00,2026-07-13 11:20:00+00:00,4069.300048828125,4069.250048828125,4069.250048828125,4069.350048828125,loss,1
XAU,5m,MACD,-1,2026-07-13 11:55:00+00:00,2026-07-13 12:00:00+00:00,4064.0,4064.05,4064.05,4063.95,loss,1
XAU,5m,MACD,1,2026-07-13 12:25:00+00:00,2026-07-13 12:30:00+00:00,4066.89990234375,4066.84990234375,4066.84990234375,4066.94990234375,loss,1
XAU,5m,MACD,-1,2026-07-13 13:25:00+00:00,2026-07-13 13:30:00+00:00,4069.699951171875,4069.749951171875,4069.749951171875,4069.649951171875,loss,1
XAU,5m,MACD,1,2026-07-13 15:05:00+00:00,2026-07-13 15:10:00+00:00,4021.39990234375,4021.34990234375,4021.34990234375,4021.44990234375,loss,1
XAU,5m,MACD,-1,2026-07-13 16:30:00+00:00,2026-07-13 16:35:00+00:00,4002.0,4002.05,4002.05,4001.95,loss,1
XAU,5m,MACD,1,2026-07-13 17:10:00+00:00,2026-07-13 17:15:00+00:00,4004.89990234375,4004.84990234375,4004.84990234375,4004.94990234375,loss,1
XAU,5m,MACD,-1,2026-07-13 18:15:00+00:00,2026-07-13 18:20:00+00:00,3995.39990234375,3995.44990234375,3995.44990234375,3995.34990234375,loss,1
XAU,5m,MACD,-1,2026-07-13 19:35:00+00:00,2026-07-13 19:40:00+00:00,4002.300048828125,4002.350048828125,4002.350048828125,4002.250048828125,loss,1
XAU,5m,MACD,1,2026-07-13 19:50:00+00:00,2026-07-13 19:55:00+00:00,4007.60009765625,4007.55009765625,4007.55009765625,4007.65009765625,loss,1
XAU,5m,MACD,-1,2026-07-13 20:30:00+00:00,2026-07-13 20:35:00+00:00,4005.699951171875,4005.749951171875,4005.749951171875,4005.649951171875,loss,1
XAU,5m,MACD,1,2026-07-13 20:55:00+00:00,2026-07-13 22:00:00+00:00,4008.699951171875,4008.649951171875,4008.649951171875,4008.749951171875,loss,1
XAU,5m,MACD,-1,2026-07-13 22:55:00+00:00,2026-07-13 23:00:00+00:00,4007.39990234375,4007.44990234375,4007.44990234375,4007.34990234375,loss,1
XAU,5m,MACD,1,2026-07-14 00:30:00+00:00,2026-07-14 00:35:00+00:00,4012.199951171875,4012.149951171875,4012.149951171875,4012.249951171875,loss,1
XAU,5m,MACD,-1,2026-07-14 01:10:00+00:00,2026-07-14 01:15:00+00:00,4001.800048828125,4001.850048828125,4001.850048828125,4001.750048828125,loss,1
XAU,5m,MACD,1,2026-07-14 01:45:00+00:00,2026-07-14 01:50:00+00:00,4009.39990234375,4009.34990234375,4009.34990234375,4009.44990234375,loss,1
XAU,5m,MACD,-1,2026-07-14 02:45:00+00:00,2026-07-14 02:50:00+00:00,4016.800048828125,4016.850048828125,4016.850048828125,4016.750048828125,loss,1
XAU,5m,MACD,1,2026-07-14 04:35:00+00:00,2026-07-14 04:40:00+00:00,4027.89990234375,4027.84990234375,4027.84990234375,4027.94990234375,loss,1
XAU,5m,MACD,-1,2026-07-14 06:15:00+00:00,2026-07-14 06:20:00+00:00,4034.800048828125,4034.850048828125,4034.850048828125,4034.750048828125,loss,1
XAU,5m,MACD,1,2026-07-14 08:45:00+00:00,2026-07-14 08:50:00+00:00,4025.89990234375,4025.84990234375,4025.84990234375,4025.94990234375,loss,1
XAU,5m,MACD,-1,2026-07-14 08:55:00+00:00,2026-07-14 09:00:00+00:00,4022.60009765625,4022.65009765625,4022.65009765625,4022.55009765625,loss,1
XAU,5m,MACD,1,2026-07-14 09:05:00+00:00,2026-07-14 09:10:00+00:00,4027.89990234375,4027.84990234375,4027.84990234375,4027.94990234375,loss,1
XAU,5m,MACD,-1,2026-07-14 09:30:00+00:00,2026-07-14 09:35:00+00:00,4020.89990234375,4020.94990234375,4020.94990234375,4020.84990234375,loss,1
XAU,5m,MACD,1,2026-07-14 09:45:00+00:00,2026-07-14 09:50:00+00:00,4029.89990234375,4029.84990234375,4029.84990234375,4029.94990234375,loss,1
XAU,5m,MACD,-1,2026-07-14 10:30:00+00:00,2026-07-14 10:35:00+00:00,4022.699951171875,4022.749951171875,4022.749951171875,4022.649951171875,loss,1
XAU,5m,MACD,1,2026-07-14 10:45:00+00:00,2026-07-14 10:50:00+00:00,4028.300048828125,4028.250048828125,4028.250048828125,4028.350048828125,loss,1
XAU,5m,MACD,-1,2026-07-14 12:10:00+00:00,2026-07-14 12:15:00+00:00,4032.39990234375,4032.44990234375,4032.44990234375,4032.34990234375,loss,1
XAU,5m,MACD,1,2026-07-14 12:30:00+00:00,2026-07-14 12:35:00+00:00,4104.2001953125,4104.1501953125,4104.1501953125,4104.2501953125,loss,1
XAU,5m,MACD,-1,2026-07-14 13:15:00+00:00,2026-07-14 13:20:00+00:00,4083.699951171875,4083.749951171875,4083.749951171875,4083.649951171875,loss,1
XAU,5m,MACD,1,2026-07-14 15:05:00+00:00,2026-07-14 15:10:00+00:00,4103.7998046875,4103.7498046875,4103.7498046875,4103.8498046875,loss,1
XAU,5m,MACD,-1,2026-07-14 15:25:00+00:00,2026-07-14 15:30:00+00:00,4092.199951171875,4092.249951171875,4092.249951171875,4092.149951171875,loss,1
XAU,5m,MACD,1,2026-07-14 16:55:00+00:00,2026-07-14 17:00:00+00:00,4068.300048828125,4068.250048828125,4068.250048828125,4068.350048828125,loss,1
XAU,5m,MACD,-1,2026-07-14 18:30:00+00:00,2026-07-14 18:35:00+00:00,4063.39990234375,4063.44990234375,4063.44990234375,4063.34990234375,loss,1
XAU,5m,MACD,1,2026-07-14 19:10:00+00:00,2026-07-14 19:15:00+00:00,4063.300048828125,4063.250048828125,4063.250048828125,4063.350048828125,loss,1
XAU,5m,MACD,-1,2026-07-14 20:35:00+00:00,2026-07-14 20:40:00+00:00,4056.60009765625,4056.65009765625,4056.65009765625,4056.55009765625,loss,1
XAU,5m,MACD,1,2026-07-14 22:00:00+00:00,2026-07-14 22:05:00+00:00,4058.60009765625,4058.55009765625,4058.55009765625,4058.65009765625,loss,1
XAU,5m,MACD,-1,2026-07-14 22:50:00+00:00,2026-07-14 22:55:00+00:00,4055.5,4055.55,4055.55,4055.45,loss,1
XAU,5m,MACD,1,2026-07-14 23:20:00+00:00,2026-07-14 23:25:00+00:00,4056.0,4055.95,4055.95,4056.05,loss,1
XAU,5m,MACD,-1,2026-07-15 01:15:00+00:00,2026-07-15 01:20:00+00:00,4061.89990234375,4061.94990234375,4061.94990234375,4061.84990234375,loss,1
XAU,5m,MACD,1,2026-07-15 02:40:00+00:00,2026-07-15 02:45:00+00:00,4048.199951171875,4048.149951171875,4048.149951171875,4048.249951171875,loss,1
XAU,5m,MACD,-1,2026-07-15 03:20:00+00:00,2026-07-15 03:25:00+00:00,4037.39990234375,4037.44990234375,4037.44990234375,4037.34990234375,loss,1
XAU,5m,MACD,1,2026-07-15 03:45:00+00:00,2026-07-15 03:50:00+00:00,4038.199951171875,4038.149951171875,4038.149951171875,4038.249951171875,loss,1
XAU,5m,MACD,-1,2026-07-15 05:10:00+00:00,2026-07-15 05:15:00+00:00,4032.199951171875,4032.249951171875,4032.249951171875,4032.149951171875,loss,1
XAU,5m,MACD,1,2026-07-15 05:40:00+00:00,2026-07-15 05:45:00+00:00,4035.5,4035.45,4035.45,4035.55,loss,1
XAU,5m,MACD,-1,2026-07-15 06:20:00+00:00,2026-07-15 06:25:00+00:00,4032.199951171875,4032.249951171875,4032.249951171875,4032.149951171875,loss,1
XAU,5m,MACD,1,2026-07-15 06:40:00+00:00,2026-07-15 06:45:00+00:00,4038.699951171875,4038.649951171875,4038.649951171875,4038.749951171875,loss,1
XAU,5m,MACD,-1,2026-07-15 07:20:00+00:00,2026-07-15 07:25:00+00:00,4032.300048828125,4032.250048828125,4032.350048828125,4032.250048828125,win,1
XAU,5m,MACD,1,2026-07-15 08:25:00+00:00,2026-07-15 08:30:00+00:00,4032.699951171875,4032.649951171875,4032.649951171875,4032.749951171875,loss,1
XAU,5m,MACD,-1,2026-07-15 09:30:00+00:00,2026-07-15 09:35:00+00:00,4032.60009765625,4032.65009765625,4032.65009765625,4032.55009765625,loss,1
XAU,5m,MACD,1,2026-07-15 10:05:00+00:00,2026-07-15 10:10:00+00:00,4036.5,4036.45,4036.45,4036.55,loss,1
XAU,5m,MACD,-1,2026-07-15 10:45:00+00:00,2026-07-15 10:50:00+00:00,4034.800048828125,4034.850048828125,4034.850048828125,4034.750048828125,loss,1
XAU,5m,MACD,1,2026-07-15 11:30:00+00:00,2026-07-15 11:35:00+00:00,4039.10009765625,4039.05009765625,4039.05009765625,4039.15009765625,loss,1
XAU,5m,MACD,-1,2026-07-15 13:20:00+00:00,2026-07-15 13:25:00+00:00,4068.10009765625,4068.05009765625,4068.15009765625,4068.05009765625,win,1
XAU,5m,MACD,1,2026-07-15 17:00:00+00:00,2026-07-15 17:05:00+00:00,4044.300048828125,4044.250048828125,4044.250048828125,4044.350048828125,loss,1
XAU,5m,MACD,-1,2026-07-15 18:45:00+00:00,2026-07-15 18:50:00+00:00,4071.800048828125,4071.750048828125,4071.850048828125,4071.750048828125,win,1
XAU,5m,MACD,1,2026-07-15 20:10:00+00:00,2026-07-15 20:15:00+00:00,4064.0,4064.05,4063.95,4064.05,win,1
XAU,5m,MACD,-1,2026-07-15 22:30:00+00:00,2026-07-15 22:35:00+00:00,4066.199951171875,4066.249951171875,4066.249951171875,4066.149951171875,loss,1
XAU,5m,MACD,1,2026-07-16 00:20:00+00:00,2026-07-16 00:25:00+00:00,4064.300048828125,4064.250048828125,4064.250048828125,4064.350048828125,loss,1
XAU,5m,MACD,-1,2026-07-16 00:50:00+00:00,2026-07-16 00:55:00+00:00,4059.300048828125,4059.350048828125,4059.350048828125,4059.250048828125,loss,1
XAU,5m,MACD,1,2026-07-16 02:55:00+00:00,2026-07-16 03:00:00+00:00,4036.89990234375,4036.84990234375,4036.84990234375,4036.94990234375,loss,1
XAU,5m,MACD,-1,2026-07-16 05:05:00+00:00,2026-07-16 05:10:00+00:00,4036.5,4036.45,4036.55,4036.45,win,1
XAU,5m,MACD,1,2026-07-16 06:00:00+00:00,2026-07-16 06:05:00+00:00,4036.60009765625,4036.65009765625,4036.55009765625,4036.65009765625,win,1
XAU,5m,MACD,-1,2026-07-16 06:35:00+00:00,2026-07-16 06:40:00+00:00,4031.39990234375,4031.44990234375,4031.44990234375,4031.34990234375,loss,1
XAU,5m,MACD,1,2026-07-16 06:55:00+00:00,2026-07-16 07:00:00+00:00,4035.800048828125,4035.750048828125,4035.750048828125,4035.850048828125,loss,1
XAU,5m,MACD,-1,2026-07-16 07:15:00+00:00,2026-07-16 07:20:00+00:00,4029.39990234375,4029.44990234375,4029.44990234375,4029.34990234375,loss,1
XAU,5m,MACD,1,2026-07-16 07:45:00+00:00,2026-07-16 07:50:00+00:00,4035.60009765625,4035.55009765625,4035.55009765625,4035.65009765625,loss,1
XAU,5m,MACD,-1,2026-07-16 09:25:00+00:00,2026-07-16 09:30:00+00:00,4038.10009765625,4038.15009765625,4038.15009765625,4038.05009765625,loss,1
XAU,5m,MACD,1,2026-07-16 11:40:00+00:00,2026-07-16 11:45:00+00:00,4040.60009765625,4040.55009765625,4040.55009765625,4040.65009765625,loss,1
XAU,5m,MACD,-1,2026-07-16 12:20:00+00:00,2026-07-16 12:25:00+00:00,4026.10009765625,4026.15009765625,4026.15009765625,4026.05009765625,loss,1
XAU,5m,MACD,1,2026-07-16 13:25:00+00:00,2026-07-16 13:30:00+00:00,4009.800048828125,4009.750048828125,4009.750048828125,4009.850048828125,loss,1
XAU,5m,MACD,-1,2026-07-16 16:05:00+00:00,2026-07-16 16:10:00+00:00,4003.300048828125,4003.250048828125,4003.350048828125,4003.250048828125,win,1
XAU,5m,MACD,1,2026-07-16 17:00:00+00:00,2026-07-16 17:05:00+00:00,3995.39990234375,3995.34990234375,3995.34990234375,3995.44990234375,loss,1
XAU,5m,MACD,-1,2026-07-16 17:10:00+00:00,2026-07-16 17:15:00+00:00,3989.89990234375,3989.94990234375,3989.94990234375,3989.84990234375,loss,1
XAU,5m,MACD,1,2026-07-16 17:50:00+00:00,2026-07-16 17:55:00+00:00,3991.199951171875,3991.149951171875,3991.149951171875,3991.249951171875,loss,1
XAU,5m,MACD,-1,2026-07-16 18:35:00+00:00,2026-07-16 18:40:00+00:00,3983.10009765625,3983.15009765625,3983.15009765625,3983.05009765625,loss,1
XAU,5m,MACD,1,2026-07-16 19:00:00+00:00,2026-07-16 19:05:00+00:00,3989.699951171875,3989.649951171875,3989.649951171875,3989.749951171875,loss,1
XAU,5m,MACD,-1,2026-07-16 19:30:00+00:00,2026-07-16 19:35:00+00:00,3980.0,3979.95,3980.05,3979.95,win,1
XAU,5m,MACD,1,2026-07-16 19:55:00+00:00,2026-07-16 20:00:00+00:00,3984.60009765625,3984.55009765625,3984.55009765625,3984.65009765625,loss,1
XAU,5m,MACD,-1,2026-07-16 20:15:00+00:00,2026-07-16 20:20:00+00:00,3977.10009765625,3977.15009765625,3977.15009765625,3977.05009765625,loss,1
XAU,5m,MACD,1,2026-07-16 20:40:00+00:00,2026-07-16 20:45:00+00:00,3978.5,3978.45,3978.45,3978.55,loss,1
XAU,5m,MACD,-1,2026-07-17 00:35:00+00:00,2026-07-17 00:40:00+00:00,3985.0,3985.05,3985.05,3984.95,loss,1
XAU,5m,MACD,1,2026-07-17 00:55:00+00:00,2026-07-17 01:00:00+00:00,3995.89990234375,3995.84990234375,3995.84990234375,3995.94990234375,loss,1
XAU,5m,MACD,-1,2026-07-17 01:40:00+00:00,2026-07-17 01:45:00+00:00,3994.699951171875,3994.749951171875,3994.749951171875,3994.649951171875,loss,1
XAU,5m,MACD,1,2026-07-17 03:00:00+00:00,2026-07-17 03:05:00+00:00,3992.199951171875,3992.149951171875,3992.149951171875,3992.249951171875,loss,1
XAU,5m,MACD,-1,2026-07-17 03:55:00+00:00,2026-07-17 04:00:00+00:00,3995.699951171875,3995.649951171875,3995.749951171875,3995.649951171875,win,1
XAU,5m,MACD,1,2026-07-17 05:35:00+00:00,2026-07-17 05:40:00+00:00,3989.0,3988.95,3988.95,3989.05,loss,1
XAU,5m,MACD,-1,2026-07-17 06:55:00+00:00,2026-07-17 07:00:00+00:00,4003.10009765625,4003.15009765625,4003.15009765625,4003.05009765625,loss,1
XAU,5m,MACD,1,2026-07-17 08:50:00+00:00,2026-07-17 08:55:00+00:00,3999.0,3998.95,3998.95,3999.05,loss,1
XAU,5m,MACD,-1,2026-07-17 09:45:00+00:00,2026-07-17 09:50:00+00:00,3999.300048828125,3999.350048828125,3999.350048828125,3999.250048828125,loss,1
XAU,5m,MACD,1,2026-07-17 11:30:00+00:00,2026-07-17 11:35:00+00:00,3996.39990234375,3996.34990234375,3996.34990234375,3996.44990234375,loss,1
XAU,5m,MACD,-1,2026-07-17 12:05:00+00:00,2026-07-17 12:10:00+00:00,3994.300048828125,3994.350048828125,3994.350048828125,3994.250048828125,loss,1
XAU,5m,MACD,1,2026-07-17 13:35:00+00:00,2026-07-17 13:40:00+00:00,3997.39990234375,3997.34990234375,3997.34990234375,3997.44990234375,loss,1
XAU,5m,MACD,-1,2026-07-17 14:50:00+00:00,2026-07-17 14:55:00+00:00,3998.0,3998.05,3998.05,3997.95,loss,1
XAU,5m,MACD,1,2026-07-17 15:00:00+00:00,2026-07-17 15:05:00+00:00,4016.800048828125,4016.750048828125,4016.750048828125,4016.850048828125,loss,1
XAU,5m,MACD,-1,2026-07-17 16:10:00+00:00,2026-07-17 16:15:00+00:00,4022.699951171875,4022.749951171875,4022.749951171875,4022.649951171875,loss,1
XAU,5m,MACD,1,2026-07-17 18:25:00+00:00,2026-07-17 18:30:00+00:00,4020.699951171875,4020.649951171875,4020.649951171875,4020.749951171875,loss,1
XAU,5m,MACD,-1,2026-07-17 18:40:00+00:00,2026-07-17 18:45:00+00:00,4013.0,4013.05,4013.05,4012.95,loss,1
XAU,5m,EWO_RSI,-1,2026-05-06 07:10:00+00:00,2026-05-06 07:15:00+00:00,4669.7001953125,4669.7501953125,4669.7501953125,4669.6501953125,loss,1
XAU,5m,EWO_RSI,1,2026-05-07 17:20:00+00:00,2026-05-07 17:25:00+00:00,4725.7998046875,4725.7498046875,4725.7498046875,4725.8498046875,loss,1
XAU,5m,EWO_RSI,-1,2026-05-08 02:15:00+00:00,2026-05-08 02:20:00+00:00,4727.39990234375,4727.44990234375,4727.44990234375,4727.34990234375,loss,1
XAU,5m,EWO_RSI,1,2026-05-08 15:45:00+00:00,2026-05-08 15:50:00+00:00,4718.0,4717.95,4717.95,4718.05,loss,1
XAU,5m,EWO_RSI,-1,2026-05-11 12:00:00+00:00,2026-05-11 12:05:00+00:00,4679.39990234375,4679.44990234375,4679.44990234375,4679.34990234375,loss,1
XAU,5m,EWO_RSI,1,2026-05-13 01:40:00+00:00,2026-05-13 01:45:00+00:00,4717.2998046875,4717.2498046875,4717.2498046875,4717.3498046875,loss,1
XAU,5m,EWO_RSI,-1,2026-05-13 06:45:00+00:00,2026-05-13 06:50:00+00:00,4716.2001953125,4716.2501953125,4716.2501953125,4716.1501953125,loss,1
XAU,5m,EWO_RSI,1,2026-05-14 04:05:00+00:00,2026-05-14 04:10:00+00:00,4684.7998046875,4684.7498046875,4684.7498046875,4684.8498046875,loss,1
XAU,5m,EWO_RSI,-1,2026-05-14 23:30:00+00:00,2026-05-14 23:35:00+00:00,4655.10009765625,4655.15009765625,4655.15009765625,4655.05009765625,loss,1
XAU,5m,EWO_RSI,1,2026-05-15 01:55:00+00:00,2026-05-15 02:00:00+00:00,4617.89990234375,4617.84990234375,4617.84990234375,4617.94990234375,loss,1
XAU,5m,EWO_RSI,-1,2026-05-15 18:15:00+00:00,2026-05-15 18:20:00+00:00,4558.2998046875,4558.3498046875,4558.3498046875,4558.2498046875,loss,1
XAU,5m,EWO_RSI,1,2026-05-18 19:00:00+00:00,2026-05-18 19:05:00+00:00,4557.7001953125,4557.6501953125,4557.6501953125,4557.7501953125,loss,1
XAU,5m,EWO_RSI,-1,2026-05-18 23:55:00+00:00,2026-05-19 00:00:00+00:00,4585.5,4585.55,4585.55,4585.45,loss,1
XAU,5m,EWO_RSI,1,2026-05-19 02:40:00+00:00,2026-05-19 02:45:00+00:00,4559.2998046875,4559.2498046875,4559.2498046875,4559.3498046875,loss,1
XAU,5m,EWO_RSI,-1,2026-05-19 06:45:00+00:00,2026-05-19 06:50:00+00:00,4546.60009765625,4546.65009765625,4546.65009765625,4546.55009765625,loss,1
XAU,5m,EWO_RSI,1,2026-05-19 22:40:00+00:00,2026-05-19 22:45:00+00:00,4485.89990234375,4485.84990234375,4485.84990234375,4485.94990234375,loss,1
XAU,5m,EWO_RSI,-1,2026-05-20 01:00:00+00:00,2026-05-20 01:05:00+00:00,4497.10009765625,4497.15009765625,4497.15009765625,4497.05009765625,loss,1
XAU,5m,EWO_RSI,1,2026-05-20 01:50:00+00:00,2026-05-20 01:55:00+00:00,4484.2998046875,4484.2498046875,4484.2498046875,4484.3498046875,loss,1
XAU,5m,EWO_RSI,-1,2026-05-20 07:30:00+00:00,2026-05-20 07:35:00+00:00,4480.5,4480.55,4480.55,4480.45,loss,1
XAU,5m,EWO_RSI,1,2026-05-20 14:15:00+00:00,2026-05-20 14:20:00+00:00,4501.7998046875,4501.7498046875,4501.7498046875,4501.8498046875,loss,1
